Date,Open,High,Low,Close,Adj Close,Volume
2017-05-02,217.5,233.85000610351562,216.64999389648438,226.5,203.8807830810547,388192
2017-05-03,227.1999969482422,231.8000030517578,224.14999389648438,225.64999389648438,203.11566162109375,112444
2017-05-04,226.10000610351562,237.0,225.0500030517578,231.75,208.6065216064453,244273
2017-05-05,232.0,236.8000030517578,225.5500030517578,227.35000610351562,204.64590454101562,149973
2017-05-08,228.5,240.6999969482422,226.0,237.39999389648438,213.69227600097656,319962
2017-05-09,237.0,242.60000610351562,232.60000610351562,237.25,213.55723571777344,196698
2017-05-10,238.0,241.8000030517578,234.9499969482422,237.8000030517578,214.0523223876953,101966
2017-05-11,238.14999389648438,239.60000610351562,230.6999969482422,232.39999389648438,209.1915740966797,59248
2017-05-12,233.10000610351562,233.10000610351562,225.64999389648438,227.60000610351562,204.87094116210938,74896
2017-05-15,229.75,233.89999389648438,213.5500030517578,214.89999389648438,193.43919372558594,215563
2017-05-16,219.6999969482422,227.0500030517578,215.85000610351562,225.8000030517578,203.25071716308594,190368
2017-05-17,226.0,234.0,222.64999389648438,233.35000610351562,210.04672241210938,167204
2017-05-18,230.39999389648438,238.39999389648438,227.5,232.6999969482422,209.46160888671875,192900
2017-05-19,234.85000610351562,248.0,234.5,245.75,221.20840454101562,444481
2017-05-22,247.39999389648438,252.0,241.0500030517578,244.6999969482422,220.2632598876953,232775
2017-05-23,242.75,244.35000610351562,225.0500030517578,228.75,205.90609741210938,175434
2017-05-24,228.3000030517578,231.0,218.75,220.1999969482422,198.20989990234375,135868
2017-05-25,223.85000610351562,232.5500030517578,222.10000610351562,231.25,208.1564483642578,90904
2017-05-26,231.6999969482422,245.39999389648438,229.3000030517578,240.10000610351562,216.1226348876953,107360
2017-05-29,242.39999389648438,242.39999389648438,232.5,236.10000610351562,212.52210998535156,68069
2017-05-30,236.35000610351562,248.39999389648438,233.3000030517578,246.39999389648438,221.7935028076172,141145
2017-05-31,250.5500030517578,252.14999389648438,243.25,245.10000610351562,220.62332153320312,340906
2017-06-01,245.5,250.0,244.5,246.60000610351562,221.97352600097656,72797
2017-06-02,247.8000030517578,248.8000030517578,240.0,242.39999389648438,218.1929473876953,54393
2017-06-05,243.0,248.75,242.14999389648438,246.8000030517578,222.15354919433594,93371
2017-06-06,246.10000610351562,248.60000610351562,213.5,230.89999389648438,207.8413848876953,351135
2017-06-07,234.39999389648438,236.0,231.1999969482422,234.0,210.63182067871094,69593
2017-06-08,235.4499969482422,236.9499969482422,230.0,231.10000610351562,208.02142333984375,58013
2017-06-09,230.0,239.3000030517578,228.0,234.10000610351562,210.72183227539062,88684
2017-06-12,230.0,239.0,223.9499969482422,231.0,207.931396484375,100407
2017-06-13,231.0,234.6999969482422,229.89999389648438,231.10000610351562,208.02142333984375,48808
2017-06-14,231.0500030517578,231.8000030517578,227.8000030517578,229.25,206.3561553955078,41517
2017-06-15,227.64999389648438,234.4499969482422,227.64999389648438,232.14999389648438,208.96653747558594,75011
2017-06-16,232.75,236.8000030517578,232.0,232.8000030517578,209.55165100097656,75377
2017-06-19,232.8000030517578,234.8000030517578,229.9499969482422,231.10000610351562,208.02142333984375,43234
2017-06-20,231.0,233.89999389648438,229.35000610351562,230.4499969482422,207.4363250732422,35619
2017-06-21,229.5,230.39999389648438,225.35000610351562,226.4499969482422,203.8357696533203,60091
2017-06-22,228.6999969482422,239.8000030517578,224.64999389648438,226.8000030517578,204.15081787109375,229097
2017-06-23,227.6999969482422,227.6999969482422,220.9499969482422,222.1999969482422,200.0102081298828,62690
2017-06-27,224.0,224.8000030517578,212.0,212.89999389648438,191.638916015625,70592
2017-06-28,212.85000610351562,220.5,207.25,218.8000030517578,196.94976806640625,70640
2017-06-29,219.1999969482422,223.89999389648438,218.0,222.64999389648438,200.41525268554688,42096
2017-06-30,221.0,221.9499969482422,217.0,219.3000030517578,197.39981079101562,27665
2017-07-03,221.6999969482422,223.0,219.5,220.14999389648438,198.16493225097656,36502
2017-07-04,221.60000610351562,223.89999389648438,219.10000610351562,220.10000610351562,198.1199188232422,33485
2017-07-05,219.9499969482422,226.60000610351562,219.9499969482422,225.0,202.5305938720703,44874
2017-07-06,226.85000610351562,233.4499969482422,225.1999969482422,228.9499969482422,206.08612060546875,92029
2017-07-07,228.85000610351562,228.85000610351562,220.5500030517578,222.25,200.0552215576172,47486
2017-07-10,223.0,224.0,221.10000610351562,221.75,199.6051483154297,5716
2017-07-11,221.75,223.8000030517578,216.5500030517578,217.8000030517578,196.04959106445312,39299
2017-07-12,221.0,224.0,218.10000610351562,220.14999389648438,198.16493225097656,56803
2017-07-13,221.10000610351562,222.35000610351562,216.10000610351562,216.8000030517578,195.14947509765625,65060
2017-07-14,218.0,218.5500030517578,213.10000610351562,214.6999969482422,193.25918579101562,39776
2017-07-17,214.6999969482422,216.0,202.64999389648438,204.64999389648438,184.21282958984375,175245
2017-07-18,203.0,205.8000030517578,200.10000610351562,201.10000610351562,181.01734924316406,50686
2017-07-19,202.64999389648438,208.89999389648438,202.39999389648438,204.25,183.85276794433594,69894
2017-07-20,205.89999389648438,208.5,203.0,206.89999389648438,186.23812866210938,47769
2017-07-21,206.89999389648438,208.0,202.10000610351562,203.39999389648438,183.087646484375,45938
2017-07-24,204.89999389648438,207.5,202.0,203.8000030517578,183.4477081298828,32146
2017-07-25,203.8000030517578,205.8000030517578,201.5,202.4499969482422,182.2324981689453,25480
2017-07-26,204.4499969482422,205.8000030517578,201.0,201.5500030517578,181.42239379882812,36804
2017-07-27,202.0,206.5,200.0,201.1999969482422,181.10736083984375,82001
2017-07-28,202.0500030517578,205.9499969482422,198.64999389648438,203.25,182.95262145996094,98747
2017-07-31,204.89999389648438,211.1999969482422,202.4499969482422,208.85000610351562,187.99339294433594,178590
2017-08-01,210.5,217.8000030517578,209.35000610351562,210.25,189.2535858154297,172393
2017-08-02,210.9499969482422,211.89999389648438,205.5500030517578,206.9499969482422,186.2831268310547,45813
2017-08-03,206.1999969482422,207.8000030517578,203.10000610351562,203.5500030517578,183.22265625,36297
2017-08-04,204.5,207.5,202.10000610351562,204.89999389648438,184.43785095214844,42041
2017-08-07,206.3000030517578,208.8000030517578,203.5500030517578,205.25,184.75291442871094,23740
2017-08-08,205.64999389648438,205.64999389648438,199.1999969482422,199.6999969482422,179.7571258544922,56301
2017-08-09,197.0,200.60000610351562,189.1999969482422,192.85000610351562,173.59121704101562,56788
2017-08-10,191.60000610351562,194.4499969482422,182.0,184.35000610351562,165.94007873535156,82940
2017-08-11,182.0,185.39999389648438,173.64999389648438,180.4499969482422,162.4295196533203,76576
2017-08-14,182.0,187.1999969482422,182.0,184.89999389648438,166.4351348876953,31095
2017-08-16,187.85000610351562,189.0,183.60000610351562,185.9499969482422,167.38027954101562,35219
2017-08-17,186.10000610351562,190.75,184.10000610351562,185.89999389648438,167.3352508544922,37761
2017-08-18,185.0,191.5,183.3000030517578,184.25,165.8500518798828,30941
2017-08-21,185.0,186.9499969482422,181.0,182.35000610351562,164.13980102539062,19739
2017-08-22,182.0,186.0,181.0,182.39999389648438,164.1847686767578,15687
2017-08-23,183.64999389648438,186.0,182.10000610351562,185.5,166.9752197265625,26906
2017-08-24,185.39999389648438,185.8000030517578,182.5,183.10000610351562,164.81488037109375,22506
2017-08-28,187.0,190.0,185.0,186.10000610351562,167.5153045654297,27627
2017-08-29,185.89999389648438,186.60000610351562,183.1999969482422,183.8000030517578,165.4449920654297,20776
2017-08-30,186.0,198.0,185.10000610351562,196.5500030517578,176.92172241210938,122673
2017-08-31,201.89999389648438,219.5,200.14999389648438,212.85000610351562,191.5939483642578,1156831
2017-09-01,214.0,214.85000610351562,206.10000610351562,208.89999389648438,190.72657775878906,142813
2017-09-04,208.0,213.0,206.35000610351562,208.8000030517578,190.63528442382812,100658
2017-09-05,209.75,224.0,209.75,219.5500030517578,200.4500732421875,439588
2017-09-06,216.8000030517578,222.0,215.39999389648438,217.60000610351562,198.66973876953125,146613
2017-09-07,218.5,219.64999389648438,212.0,213.0,194.46987915039062,80170
2017-09-08,214.0,217.0,205.9499969482422,209.4499969482422,191.22872924804688,209921
2017-09-11,211.4499969482422,213.5,207.0,210.39999389648438,192.0960693359375,106805
2017-09-12,212.5,244.85000610351562,210.9499969482422,232.25,212.04522705078125,1338110
2017-09-13,234.0500030517578,239.0,223.0,224.1999969482422,204.69554138183594,340388
2017-09-14,225.10000610351562,231.5,224.0,225.1999969482422,205.60853576660156,103823
2017-09-15,222.10000610351562,224.8000030517578,216.1999969482422,221.0,201.77391052246094,120955
2017-09-18,222.3000030517578,242.25,222.10000610351562,234.6999969482422,214.28207397460938,355305
2017-09-19,236.5500030517578,244.8000030517578,234.0,237.35000610351562,216.70155334472656,220802
2017-09-20,239.0,241.4499969482422,230.5500030517578,233.1999969482422,212.91258239746094,108231
2017-09-21,230.10000610351562,242.8000030517578,228.1999969482422,237.25,219.43313598632812,257269
2017-09-22,235.10000610351562,236.60000610351562,227.10000610351562,228.9499969482422,211.75643920898438,151776
2017-09-25,226.0,230.0,211.10000610351562,218.9499969482422,202.50741577148438,119216
2017-09-26,219.10000610351562,226.8000030517578,215.5500030517578,221.6999969482422,205.0509033203125,85983
2017-09-27,224.6999969482422,226.0,209.5500030517578,211.0500030517578,195.20069885253906,80537
2017-09-28,214.89999389648438,214.89999389648438,201.0,208.85000610351562,193.16590881347656,114139
2017-09-29,211.0500030517578,217.5500030517578,210.0,211.25,195.3856658935547,84559
2017-10-03,216.1999969482422,240.8000030517578,215.5,229.64999389648438,212.40386962890625,875661
2017-10-04,230.0,238.85000610351562,225.10000610351562,233.10000610351562,215.5948028564453,288672
2017-10-05,233.5500030517578,235.60000610351562,230.14999389648438,231.3000030517578,213.92996215820312,81809
2017-10-06,233.39999389648438,235.39999389648438,230.5500030517578,231.6999969482422,214.2999267578125,66814
2017-10-09,232.0,265.8999938964844,229.0500030517578,257.25,237.93118286132812,1018840
2017-10-10,258.0,265.0,250.14999389648438,253.0,234.00035095214844,250014
2017-10-11,253.25,274.95001220703125,245.1999969482422,250.39999389648438,231.59559631347656,704813
2017-10-12,252.3000030517578,265.0,252.0,254.39999389648438,235.2952117919922,363490
2017-10-13,256.0,264.5,252.0,253.9499969482422,234.87899780273438,303814
2017-10-16,256.0,270.79998779296875,255.0500030517578,264.25,244.40550231933594,679243
2017-10-17,266.3500061035156,269.70001220703125,255.5,258.70001220703125,239.27230834960938,149745
2017-10-18,257.0,263.45001220703125,252.14999389648438,253.5,234.46279907226562,76032
2017-10-19,254.1999969482422,257.54998779296875,250.0,252.5,233.53790283203125,36821
2017-10-23,254.5,266.5,252.5500030517578,258.54998779296875,239.13356018066406,183263
2017-10-24,260.70001220703125,280.0,258.1499938964844,263.1000061035156,243.34188842773438,525535
2017-10-25,265.0,272.0,257.29998779296875,266.70001220703125,246.6715545654297,171822
2017-10-26,266.5,278.29998779296875,262.95001220703125,267.8500061035156,247.7351531982422,362695
2017-10-27,270.0,286.95001220703125,269.0,282.79998779296875,261.5624084472656,824940
2017-10-30,285.8500061035156,297.79998779296875,284.25,285.70001220703125,264.24468994140625,756102
2017-10-31,287.8500061035156,292.0,282.0,286.1499938964844,264.6608581542969,131583
2017-11-01,288.79998779296875,295.6000061035156,281.1000061035156,282.95001220703125,261.701171875,331886
2017-11-02,284.0,285.5,272.6499938964844,278.3999938964844,257.4928894042969,144552
2017-11-03,279.8999938964844,292.0,278.04998779296875,288.95001220703125,267.2505798339844,273434
2017-11-06,287.70001220703125,304.8999938964844,284.0,297.04998779296875,274.7422790527344,1126575
2017-11-07,299.8999938964844,304.5,286.1499938964844,288.54998779296875,266.8806457519531,1105908
2017-11-08,289.79998779296875,295.0,279.70001220703125,283.04998779296875,261.7936706542969,223206
2017-11-09,284.1000061035156,292.79998779296875,281.1000061035156,287.1499938964844,265.5857849121094,207821
2017-11-10,287.0,297.29998779296875,284.5,292.29998779296875,270.3489990234375,328615
2017-11-13,293.8999938964844,298.45001220703125,286.0,292.3999938964844,270.4414978027344,375142
2017-11-14,293.79998779296875,304.8500061035156,292.04998779296875,295.54998779296875,273.3549499511719,500423
2017-11-15,291.0,299.8500061035156,285.04998779296875,289.45001220703125,267.71307373046875,185546
2017-11-16,288.3999938964844,295.25,288.1000061035156,289.70001220703125,267.94427490234375,100348
2017-11-17,294.70001220703125,312.3999938964844,293.5,303.3500061035156,280.5691833496094,1317670
2017-11-20,300.29998779296875,324.3999938964844,297.95001220703125,321.0,296.89373779296875,909879
2017-11-21,324.79998779296875,328.20001220703125,311.0,313.5,289.9569396972656,589296
2017-11-22,315.5,323.0,311.8999938964844,317.1499938964844,293.3328552246094,297625
2017-11-23,318.0,332.0,318.0,326.45001220703125,301.9344787597656,587994
2017-11-24,326.45001220703125,339.3999938964844,325.25,335.0,309.8423767089844,852542
2017-11-27,334.8500061035156,344.0,332.0,339.45001220703125,313.9582214355469,381369
2017-11-28,339.95001220703125,355.70001220703125,329.04998779296875,348.8500061035156,322.6522521972656,702185
2017-11-29,346.0,348.95001220703125,335.25,337.6499938964844,312.2933654785156,306065
2017-11-30,335.0,344.20001220703125,332.0,336.1000061035156,310.8597717285156,228258
2017-12-01,338.70001220703125,344.0,330.0,333.25,308.2237548828125,232521
2017-12-04,336.6000061035156,346.25,334.20001220703125,343.25,317.4728088378906,170796
2017-12-05,341.8999938964844,346.1000061035156,335.5,343.54998779296875,317.750244140625,142062
2017-12-06,346.1000061035156,347.75,337.0,339.8999938964844,314.3743896484375,251692
2017-12-07,342.0,360.8999938964844,341.95001220703125,355.79998779296875,329.080322265625,848682
2017-12-08,358.0,365.8500061035156,335.1499938964844,339.75,314.2356872558594,1252708
2017-12-11,339.5,342.79998779296875,326.79998779296875,328.29998779296875,303.6455078125,263393
2017-12-12,327.5,329.95001220703125,312.0,313.79998779296875,290.2344055175781,237119
2017-12-13,313.0,319.1000061035156,301.25,303.29998779296875,280.52294921875,202074
2017-12-14,306.3500061035156,310.70001220703125,296.0,307.1499938964844,284.0838317871094,233570
2017-12-15,310.79998779296875,324.0,310.1000061035156,311.45001220703125,288.0609130859375,220002
2017-12-18,310.0,334.8500061035156,295.0,327.3500061035156,302.766845703125,441424
2017-12-19,328.1499938964844,339.79998779296875,328.1499938964844,334.3500061035156,309.2411804199219,262578
2017-12-20,333.8999938964844,337.0,326.5,328.1000061035156,303.4605407714844,154708
2017-12-21,328.1000061035156,331.0,323.1000061035156,324.1499938964844,299.8071594238281,120827
2017-12-22,326.5,334.0,323.70001220703125,327.29998779296875,302.7205810546875,155056
2017-12-26,326.8999938964844,334.75,326.04998779296875,328.20001220703125,303.55303955078125,108664
2017-12-27,329.79998779296875,329.8500061035156,318.5,319.70001220703125,295.69134521484375,110156
2017-12-28,321.04998779296875,328.0,320.0,321.75,297.58740234375,172251
2017-12-29,324.29998779296875,327.8999938964844,322.1000061035156,324.5,300.1308898925781,94712
2018-01-01,326.79998779296875,331.29998779296875,325.0,326.20001220703125,301.7032165527344,75949
2018-01-02,328.95001220703125,328.95001220703125,320.1000061035156,321.45001220703125,297.3099365234375,63741
2018-01-03,323.75,335.0,321.5,327.5,302.9056091308594,173070
2018-01-04,329.0,333.3500061035156,325.20001220703125,328.70001220703125,304.0155029296875,88419
2018-01-05,330.0,331.3500061035156,327.0,328.45001220703125,303.78424072265625,68514
2018-01-08,330.0,334.0,323.1000061035156,324.70001220703125,300.3158874511719,85922
2018-01-09,327.0,344.04998779296875,324.70001220703125,340.6499938964844,315.0680847167969,431844
2018-01-10,343.70001220703125,349.8999938964844,334.6000061035156,347.04998779296875,320.9874267578125,348238
2018-01-11,349.0,356.0,346.70001220703125,348.8500061035156,322.6522521972656,251981
2018-01-12,351.29998779296875,352.5,334.1000061035156,339.79998779296875,314.2818908691406,179744
2018-01-15,342.29998779296875,348.8999938964844,339.0,343.8999938964844,318.073974609375,183282
2018-01-16,346.6499938964844,349.25,332.0,334.3500061035156,309.2411804199219,198081
2018-01-17,334.0,334.0,308.95001220703125,325.54998779296875,301.1020202636719,125218
2018-01-18,328.8999938964844,332.8999938964844,308.8999938964844,311.3500061035156,287.96844482421875,134586
2018-01-19,311.0,319.6499938964844,301.75,311.3500061035156,287.96844482421875,103658
2018-01-22,313.0,313.0,305.6000061035156,310.70001220703125,287.36724853515625,92198
2018-01-23,312.8999938964844,318.0,311.20001220703125,315.20001220703125,291.529296875,57327
2018-01-24,315.3999938964844,319.95001220703125,308.0,317.1000061035156,293.28662109375,128379
2018-01-25,316.0,319.75,313.0,313.70001220703125,290.1419372558594,66416
2018-01-29,322.0,324.5,315.6499938964844,317.75,293.88775634765625,84563
2018-01-30,318.0,319.0,307.1000061035156,310.70001220703125,287.36724853515625,46164
2018-01-31,310.0,318.0,305.5,310.70001220703125,287.36724853515625,37042
2018-02-01,314.79998779296875,328.20001220703125,310.95001220703125,325.0,300.5933532714844,96203
2018-02-02,320.0,325.0,295.04998779296875,298.29998779296875,275.8984069824219,200771
2018-02-05,293.0,306.70001220703125,280.0,301.79998779296875,279.1355895996094,81407
2018-02-06,276.0,299.79998779296875,274.54998779296875,292.1000061035156,270.1640319824219,143117
2018-02-07,296.0,305.0,296.0,301.0,278.3956604003906,51190
2018-02-08,306.8999938964844,314.0,302.3500061035156,309.54998779296875,286.3036193847656,75511
2018-02-09,279.1000061035156,286.75,261.6000061035156,267.6000061035156,247.50393676757812,1056039
2018-02-12,272.3500061035156,278.0,269.1000061035156,272.1499938964844,251.7122344970703,205402
2018-02-14,274.70001220703125,277.0,258.0,261.29998779296875,241.67703247070312,183570
2018-02-15,263.8500061035156,265.70001220703125,243.60000610351562,245.25,226.8323516845703,204706
2018-02-16,247.5,253.0,231.10000610351562,234.6999969482422,217.0746307373047,263682
2018-02-19,236.14999389648438,241.64999389648438,224.5500030517578,228.5,211.34024047851562,169829
2018-02-20,229.10000610351562,234.4499969482422,223.0500030517578,225.6999969482422,208.75050354003906,112796
2018-02-21,227.6999969482422,242.0,226.5,239.89999389648438,221.8841094970703,326293
2018-02-22,236.10000610351562,246.8000030517578,233.3000030517578,237.10000610351562,219.29440307617188,255020
2018-02-23,238.0,244.6999969482422,238.0,241.6999969482422,223.5489501953125,145422
2018-02-26,242.60000610351562,248.8000030517578,238.60000610351562,246.3000030517578,227.80349731445312,156715
2018-02-27,247.5,248.35000610351562,238.60000610351562,239.5500030517578,221.56040954589844,88783
2018-02-28,236.89999389648438,243.60000610351562,235.14999389648438,241.5500030517578,223.41021728515625,78755
2018-03-01,241.85000610351562,244.0,236.60000610351562,237.9499969482422,220.08058166503906,62713
2018-03-05,235.60000610351562,240.9499969482422,225.64999389648438,227.75,210.6465606689453,74560
2018-03-06,230.14999389648438,244.89999389648438,228.25,237.1999969482422,219.3868865966797,321315
2018-03-07,240.0,244.89999389648438,235.5,237.25,219.43313598632812,458999
2018-03-08,240.0,244.89999389648438,235.10000610351562,238.0,220.12681579589844,123914
2018-03-09,241.4499969482422,242.9499969482422,235.0,237.5,219.66436767578125,81158
2018-03-12,241.89999389648438,242.5,234.0,237.85000610351562,219.9880828857422,80044
2018-03-13,238.0,242.0,236.60000610351562,240.14999389648438,222.11534118652344,78117
2018-03-14,239.4499969482422,248.4499969482422,238.10000610351562,246.35000610351562,227.8497772216797,185965
2018-03-15,246.0500030517578,264.79998779296875,245.14999389648438,261.95001220703125,242.27825927734375,321759
2018-03-16,263.29998779296875,268.70001220703125,257.25,260.1499938964844,240.61341857910156,188234
2018-03-19,262.29998779296875,262.8999938964844,248.0,249.1999969482422,230.48570251464844,84481
2018-03-20,244.5,253.0,241.14999389648438,251.8000030517578,232.89047241210938,99474
2018-03-21,254.35000610351562,257.0,248.0,250.5,231.68809509277344,59024
2018-03-22,252.0,253.9499969482422,244.0,245.14999389648438,226.7398681640625,46082
2018-03-23,243.85000610351562,243.85000610351562,235.1999969482422,237.39999389648438,219.57186889648438,78076
2018-03-26,236.3000030517578,239.10000610351562,229.10000610351562,233.89999389648438,216.334716796875,157593
2018-03-27,239.0,241.8000030517578,235.9499969482422,236.75,218.97068786621094,58386
2018-03-28,235.5,244.8000030517578,233.0500030517578,241.10000610351562,222.9940185546875,81333
2018-04-02,242.10000610351562,251.1999969482422,241.14999389648438,249.0,230.3007354736328,65445
2018-04-03,251.0,258.5,251.0,255.4499969482422,236.266357421875,83555
2018-04-04,256.8999938964844,262.0,256.1000061035156,259.1000061035156,239.6422576904297,121092
2018-04-05,263.0,271.25,262.8999938964844,265.25,245.3303985595703,167544
2018-04-06,265.79998779296875,273.0,262.04998779296875,270.6499938964844,250.32489013671875,132827
